date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_MINUS_DI,exit0_MINUS_DI
2023-04-12,158.50155639648438,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[16.904236017702278],[25.264313175559646],[16.904236017702278],[25.264313175559646],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],16.904236017702278,16.904236017702278
2023-04-13,163.90701293945312,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[17.41699446363577],[23.753003356223907],[17.41699446363577],[23.753003356223907],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],17.41699446363577,17.41699446363577
2023-04-14,163.560546875,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.961951225360162],[27.628025077187765],[14.961951225360162],[27.628025077187765],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.961951225360162,14.961951225360162
2023-04-17,163.58033752441406,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.222424582344605],[27.290543688313004],[14.222424582344605],[27.290543688313004],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.222424582344605,14.222424582344605
2023-04-18,164.80795288085938,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.689200812683803],[26.267373096173635],[13.689200812683803],[26.267373096173635],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.689200812683803,13.689200812683803
2023-04-19,165.95639038085938,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.622357148447072],[28.33095551527281],[12.622357148447072],[28.33095551527281],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.622357148447072,12.622357148447072
2023-04-20,164.9861602783203,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.758561075705732],[27.923323136302358],[11.758561075705732],[27.923323136302358],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.758561075705732,11.758561075705732
2023-04-21,163.3724365234375,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.190237490447048],[26.57371215797033],[11.190237490447048],[26.57371215797033],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.190237490447048,11.190237490447048
2023-04-24,163.67935180664062,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.025947895083787],[25.44974833516107],[13.025947895083787],[25.44974833516107],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.025947895083787,13.025947895083787
2023-04-25,162.13491821289062,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.710574536672478],[24.197110848962033],[13.710574536672478],[24.197110848962033],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.710574536672478,13.710574536672478
2023-04-26,162.125,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.902884902376888],[24.361595471036313],[12.902884902376888],[24.361595471036313],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.902884902376888,12.902884902376888
2023-04-27,166.7285919189453,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.07790747569199],[22.64409114781862],[14.07790747569199],[22.64409114781862],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.07790747569199,14.07790747569199
2023-04-28,167.9859161376953,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.185039409689104],[26.452865784277748],[12.185039409689104],[26.452865784277748],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.185039409689104,12.185039409689104
2023-05-01,167.8968048095703,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.38535864444737],[27.429072318607172],[11.38535864444737],[27.429072318607172],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.38535864444737,11.38535864444737
2023-05-02,166.85728454589844,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.783705801358964],[27.26633296132242],[10.783705801358964],[27.26633296132242],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.783705801358964,10.783705801358964
2023-05-03,165.77818298339844,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.512206072130015],[25.604621355551203],[12.512206072130015],[25.604621355551203],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.512206072130015,12.512206072130015
2023-05-04,164.13475036621094,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.427817782161565],[24.601475991723646],[11.427817782161565],[24.601475991723646],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.427817782161565,11.427817782161565
2023-05-05,171.83706665039062,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[16.91435427895963],[23.14961466405684],[16.91435427895963],[23.14961466405684],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],16.91435427895963,16.91435427895963
2023-05-08,171.76776123046875,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.677569648772655],[32.386763328731995],[13.677569648772655],[32.386763328731995],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.677569648772655,13.677569648772655
2023-05-09,170.05502319335938,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.141287294853942],[31.116914216664107],[13.141287294853942],[31.116914216664107],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.141287294853942,13.141287294853942
2023-05-10,171.82716369628906,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.655389457031134],[29.9001383112769],[13.655389457031134],[29.9001383112769],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.655389457031134,13.655389457031134
2023-05-11,172.01527404785156,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.570726647063204],[28.504304829359953],[12.570726647063204],[28.504304829359953],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.570726647063204,12.570726647063204
2023-05-12,171.08335876464844,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.865265783240176],[28.042142960076436],[11.865265783240176],[28.042142960076436],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.865265783240176,11.865265783240176
2023-05-15,170.58767700195312,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.51964560029917],[26.282857518427534],[13.51964560029917],[26.282857518427534],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.51964560029917,13.51964560029917
2023-05-16,170.58767700195312,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.913298233289316],[25.10408834614679],[12.913298233289316],[25.10408834614679],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.913298233289316,12.913298233289316
2023-05-17,171.20233154296875,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.205766600297553],[23.728611972765272],[12.205766600297553],[23.728611972765272],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.205766600297553,12.205766600297553
2023-05-18,173.54202270507812,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.551723711445936],[22.427225878360645],[14.551723711445936],[22.427225878360645],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.551723711445936,14.551723711445936
2023-05-19,173.65106201171875,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.289103679224128],[25.445376198872953],[13.289103679224128],[25.445376198872953],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.289103679224128,13.289103679224128
2023-05-22,172.6993408203125,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.467384443366035],[26.368803180206825],[12.467384443366035],[26.368803180206825],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.467384443366035,12.467384443366035
2023-05-23,170.08206176757812,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[15.494775893430361],[25.614179587489684],[15.494775893430361],[25.614179587489684],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],15.494775893430361,15.494775893430361
2023-05-24,170.35963439941406,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[19.786194282691298],[24.362774174416774],[19.786194282691298],[24.362774174416774],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],19.786194282691298,19.786194282691298
2023-05-25,171.499755859375,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[20.490091890978455],[23.014682617998524],[20.490091890978455],[23.014682617998524],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],20.490091890978455,20.490091890978455
2023-05-26,173.91871643066406,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[18.794136661050633],[24.569827772654797],[18.794136661050633],[24.569827772654797],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],18.794136661050633,18.794136661050633
2023-05-30,175.77261352539062,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[16.96967606050027],[26.43580216410571],[16.96967606050027],[26.43580216410571],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],16.96967606050027,16.96967606050027
2023-05-31,175.72303771972656,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[15.095503323123037],[30.528681081258473],[15.095503323123037],[30.528681081258473],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],15.095503323123037,15.095503323123037
2023-06-01,178.53857421875,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.927008422580423],[28.944514234825544],[13.927008422580423],[28.944514234825544],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.927008422580423,13.927008422580423
2023-06-02,179.39114379882812,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.632678459690009],[27.882001254450344],[12.632678459690009],[27.882001254450344],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.632678459690009,12.632678459690009
2023-06-05,178.03297424316406,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.764648961809668],[29.485087213152926],[11.764648961809668],[29.485087213152926],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.764648961809668,11.764648961809668
2023-06-06,177.6661834716797,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.161659323971865],[31.718358169798663],[10.161659323971865],[31.718358169798663],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.161659323971865,10.161659323971865
2023-06-07,176.2881317138672,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.837918984001405],[30.004416613067182],[10.837918984001405],[30.004416613067182],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.837918984001405,10.837918984001405
2023-06-08,179.01446533203125,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.996674188850198],[29.85045256379241],[9.996674188850198],[29.85045256379241],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.996674188850198,9.996674188850198
2023-06-09,179.40109252929688,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.105981773355555],[27.190810847419684],[9.105981773355555],[27.190810847419684],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.105981773355555,9.105981773355555
2023-06-12,182.20669555664062,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.527933651530722],[28.2088323984442],[8.527933651530722],[28.2088323984442],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.527933651530722,8.527933651530722
2023-06-13,181.73086547851562,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.78497116721822],[28.97299713922235],[7.78497116721822],[28.97299713922235],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.78497116721822,7.78497116721822
2023-06-14,182.36534118652344,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.4811116947944605],[28.364340547313468],[7.4811116947944605],[28.364340547313468],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.4811116947944605,7.4811116947944605
2023-06-15,184.40757751464844,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.933273739577797],[26.82162361221366],[7.933273739577797],[26.82162361221366],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.933273739577797,7.933273739577797
2023-06-16,183.3269500732422,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.268128567294674],[28.871252187217756],[7.268128567294674],[28.871252187217756],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.268128567294674,7.268128567294674
2023-06-20,183.4162139892578,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[6.86246842954722],[28.224272365756963],[6.86246842954722],[28.224272365756963],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.86246842954722,6.86246842954722
2023-06-21,182.37525939941406,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[6.46622267849596],[26.594574813591674],[6.46622267849596],[26.594574813591674],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.46622267849596,6.46622267849596
2023-06-22,185.38905334472656,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.920080283902553],[25.01287471543961],[9.920080283902553],[25.01287471543961],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.920080283902553,9.920080283902553
2023-06-23,185.07180786132812,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.967910088238135],[25.979362817678876],[8.967910088238135],[25.979362817678876],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.967910088238135,8.967910088238135
2023-06-26,183.6739501953125,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.4892405201179],[25.66019663954651],[8.4892405201179],[25.66019663954651],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.4892405201179,8.4892405201179
2023-06-27,186.43992614746094,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.9551785597862565],[25.080974153444597],[7.9551785597862565],[25.080974153444597],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.9551785597862565,7.9551785597862565
