date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_EMA,exit0_EMA
2020-07-30,93.62594604492188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[92.2673148611111],[89.97561011953364],[92.2673148611111],[89.97561011953364],['EMA cross_above None'],['EMA cross_below None'],92.2673148611111,92.2673148611111
2020-07-31,103.42752075195312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[92.51433871271306],[90.21111566310708],[92.51433871271306],[90.21111566310708],['EMA cross_above None'],['EMA cross_below None'],92.51433871271306,92.51433871271306
2020-08-03,106.03365325927734,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[94.49855362893852],[91.06378695916167],[94.49855362893852],[91.06378695916167],['EMA cross_above None'],['EMA cross_below None'],94.49855362893852,94.49855362893852
2020-08-04,106.74174499511719,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[96.59584447081829],[92.0295847849756],[96.59584447081829],[92.0295847849756],['EMA cross_above None'],['EMA cross_below None'],96.59584447081829,96.59584447081829
2020-08-05,107.128662109375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[98.44055365705445],[92.97875641143635],[98.44055365705445],[92.97875641143635],['EMA cross_above None'],['EMA cross_below None'],98.44055365705445,98.44055365705445
2020-08-06,110.86629486083984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[100.02020973929454],[93.89165355323885],[100.02020973929454],[93.89165355323885],['EMA cross_above None'],['EMA cross_below None'],100.02020973929454,100.02020973929454
2020-08-07,108.34567260742188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[101.99222521593913],[94.98679170211635],[101.99222521593913],[94.98679170211635],['EMA cross_above None'],['EMA cross_below None'],101.99222521593913,101.99222521593913
2020-08-10,109.92044830322266,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[103.14739746893599],[95.84865498632962],[103.14739746893599],[95.84865498632962],['EMA cross_above None'],['EMA cross_below None'],103.14739746893599,103.14739746893599
2020-08-11,106.65142059326172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[104.3788612569881],[96.75651261967757],[104.3788612569881],[96.75651261967757],['EMA cross_above None'],['EMA cross_below None'],104.3788612569881,104.3788612569881
2020-08-12,110.1959228515625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[104.7920538635833],[97.39489377926364],[104.7920538635833],[97.39489377926364],['EMA cross_above None'],['EMA cross_below None'],104.7920538635833,104.7920538635833
2020-08-13,112.1461181640625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[105.77457549776133],[98.22076662263777],[105.77457549776133],[98.22076662263777],['EMA cross_above None'],['EMA cross_below None'],105.77457549776133,105.77457549776133
2020-08-14,112.0461654663086,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[106.93303780072517],[99.11917639950389],[106.93303780072517],[99.11917639950389],['EMA cross_above None'],['EMA cross_below None'],106.93303780072517,106.93303780072517
2020-08-17,111.75363159179688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[107.86269737628578],[99.95317569413646],[107.86269737628578],[99.95317569413646],['EMA cross_above None'],['EMA cross_below None'],107.86269737628578,107.86269737628578
2020-08-18,112.68484497070312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[108.57013996092417],[100.7144954294694],[108.57013996092417],[100.7144954294694],['EMA cross_above None'],['EMA cross_below None'],108.57013996092417,108.57013996092417
2020-08-19,112.82623291015625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[109.31826814452035],[101.48677604503287],[109.31826814452035],[101.48677604503287],['EMA cross_above None'],['EMA cross_below None'],109.31826814452035,109.31826814452035
2020-08-20,115.32981872558594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[109.9560799200905],[102.2183539072989],[109.9560799200905],[102.2183539072989],['EMA cross_above None'],['EMA cross_below None'],109.9560799200905,109.9560799200905
2020-08-21,121.27303314208984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[110.93312333927148],[103.06425486331743],[110.93312333927148],[103.06425486331743],['EMA cross_above None'],['EMA cross_below None'],110.93312333927148,110.93312333927148
2020-08-24,122.72349548339844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[112.81310693978389],[104.23901475227049],[112.81310693978389],[104.23901475227049],['EMA cross_above None'],['EMA cross_below None'],112.81310693978389,112.81310693978389
2020-08-25,121.71668243408203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[114.61499576589563],[105.43156189621423],[114.61499576589563],[105.43156189621423],['EMA cross_above None'],['EMA cross_below None'],114.61499576589563,114.61499576589563
2020-08-26,123.37193298339844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[115.9062115237477],[106.4822148341412],[115.9062115237477],[106.4822148341412],['EMA cross_above None'],['EMA cross_below None'],115.9062115237477,115.9062115237477
2020-08-27,121.89708709716797,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[117.26361542550237],[107.57187406957715],[117.26361542550237],[107.57187406957715],['EMA cross_above None'],['EMA cross_below None'],117.26361542550237,117.26361542550237
2020-08-28,121.69963836669922,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[118.10606482035064],[108.4960813616798],[118.10606482035064],[108.4960813616798],['EMA cross_above None'],['EMA cross_below None'],118.10606482035064,118.10606482035064
2020-08-31,125.82674407958984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[118.75944182877765],[109.34792374910042],[118.75944182877765],[109.34792374910042],['EMA cross_above None'],['EMA cross_below None'],118.75944182877765,118.75944182877765
2020-09-01,130.8387451171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[120.04440587437986],[110.41107344784169],[120.04440587437986],[110.41107344784169],['EMA cross_above None'],['EMA cross_below None'],120.04440587437986,120.04440587437986
2020-09-02,128.12799072265625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.0070130094358],[111.72898774908981],[122.0070130094358],[111.72898774908981],['EMA cross_above None'],['EMA cross_below None'],122.0070130094358,122.0070130094358
2020-09-03,117.86993408203125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[123.11991804820315],[112.78698794093282],[123.11991804820315],[112.78698794093282],['EMA cross_above None'],['EMA cross_below None'],123.11991804820315,123.11991804820315
2020-09-04,117.94795227050781,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.16537550889916],[113.11491995003594],[122.16537550889916],[113.11491995003594],['EMA cross_above None'],['EMA cross_below None'],122.16537550889916,122.16537550889916
2020-09-08,110.01065826416016,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[121.39857128373708],[113.42672848684059],[121.39857128373708],[113.42672848684059],['EMA cross_above None'],['EMA cross_below None'],121.39857128373708,121.39857128373708
2020-09-09,114.3985824584961,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[119.328041643814],[113.20633685957088],[119.328041643814],[113.20633685957088],['EMA cross_above None'],['EMA cross_below None'],119.328041643814,119.328041643814
2020-09-10,110.66395568847656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[118.43177633739256],[113.2832559304693],[118.43177633739256],[113.2832559304693],['EMA cross_above None'],['EMA cross_below None'],118.43177633739256,118.43177633739256
2020-09-11,109.2110595703125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[117.01944531031691],[113.11426881808268],[117.01944531031691],[113.11426881808268],['EMA cross_above None'],['EMA cross_below None'],117.01944531031691,117.01944531031691
2020-09-14,112.48741149902344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[115.59973881213428],[112.86244886661363],[115.59973881213428],[112.86244886661363],['EMA cross_above None'],['EMA cross_below None'],115.59973881213428,115.59973881213428
2020-09-15,112.66289520263672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[115.03386111884139],[112.83825290741427],[115.03386111884139],[112.83825290741427],['EMA cross_above None'],['EMA cross_below None'],115.03386111884139,115.03386111884139
2020-09-16,109.33782958984375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[114.60277640680417],[112.82693950710605],[114.60277640680417],[112.82693950710605],['EMA cross_above None'],['EMA cross_below None'],114.60277640680417,114.60277640680417
2020-09-17,107.5923843383789,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[113.64551334917499],[112.60183564147623],[113.64551334917499],[112.60183564147623],['EMA cross_above None'],['EMA cross_below None'],113.64551334917499,113.64551334917499
2020-09-18,104.1795425415039,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[112.54494443812115],[112.27864523482481],[112.54494443812115],[112.27864523482481],['EMA cross_above None'],['EMA cross_below None'],112.54494443812115,112.54494443812115
2020-09-21,107.33887481689453,0,[False],[True],NO_TRADE,Entry conditions not met: False,{},{},[111.02396227509982],[111.75612248041702],[111.02396227509982],[111.75612248041702],['EMA cross_above None'],['EMA cross_below None'],111.02396227509982,111.02396227509982
2020-09-22,109.02578735351562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[110.35394637360794],[111.47113876018977],[110.35394637360794],[111.47113876018977],['EMA cross_above None'],['EMA cross_below None'],110.35394637360794,110.35394637360794
2020-09-23,104.45258331298828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[110.11246291540934],[111.31337415330758],[110.11246291540934],[111.31337415330758],['EMA cross_above None'],['EMA cross_below None'],110.11246291540934,110.11246291540934
2020-09-24,105.52518463134766,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[109.08339389678733],[110.87074248619021],[109.08339389678733],[110.87074248619021],['EMA cross_above None'],['EMA cross_below None'],109.08339389678733,109.08339389678733
2020-09-25,109.48410034179688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[108.43644675761648],[110.5258677858778],[108.43644675761648],[110.5258677858778],['EMA cross_above None'],['EMA cross_below None'],108.43644675761648,108.43644675761648
2020-09-28,112.09735870361328,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[108.62692922746746],[110.45865698303388],[108.62692922746746],[110.45865698303388],['EMA cross_above None'],['EMA cross_below None'],108.62692922746746,108.62692922746746
2020-09-29,111.24903106689453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[109.2579164049485],[110.56437967468416],[109.2579164049485],[110.56437967468416],['EMA cross_above None'],['EMA cross_below None'],109.2579164049485,109.2579164049485
2020-09-30,112.92618560791016,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[109.61993725257504],[110.60855073224613],[109.61993725257504],[110.60855073224613],['EMA cross_above None'],['EMA cross_below None'],109.61993725257504,109.61993725257504
2020-10-01,113.88177490234375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[110.22107331718144],[110.75807556293412],[110.22107331718144],[110.75807556293412],['EMA cross_above None'],['EMA cross_below None'],110.22107331718144,110.22107331718144
2020-10-02,110.20565795898438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[110.88665542357458],[110.95960455257347],[110.88665542357458],[110.95960455257347],['EMA cross_above None'],['EMA cross_below None'],110.88665542357458,110.88665542357458
2020-10-05,113.59900665283203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[110.76283770274],[110.91096283685805],[110.76283770274],[110.91096283685805],['EMA cross_above None'],['EMA cross_below None'],110.76283770274,110.76283770274
2020-10-06,110.3421859741211,0,[True],[False],BUY. Shares: 26,Entry conditions met: True,{},"{'order_size': 26, 'order_price': None, 'order_valid': None, 'order_status': 1}",[111.27850478457492],[111.0843850185338],[111.27850478457492],[111.0843850185338],['EMA cross_above None'],['EMA cross_below None'],111.27850478457492,111.27850478457492
2020-10-07,112.21436309814453,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[111.10826500085605],[111.03650120921685],[111.10826500085605],[111.03650120921685],['EMA cross_above None'],['EMA cross_below None'],111.10826500085605,111.10826500085605
2020-10-08,112.10710144042969,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[111.3093737458176],[111.1124922988251],[111.3093737458176],[111.1124922988251],['EMA cross_above None'],['EMA cross_below None'],111.3093737458176,111.3093737458176
2020-10-09,114.05731201171875,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[111.45441514483798],[111.17666063054153],[111.45441514483798],[111.17666063054153],['EMA cross_above None'],['EMA cross_below None'],111.45441514483798,111.45441514483798
2020-10-12,121.30227661132812,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[111.92766912063448],[111.36250910674651],[111.92766912063448],[111.36250910674651],['EMA cross_above None'],['EMA cross_below None'],111.92766912063448,111.92766912063448
2020-10-13,118.0844497680664,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[113.6321432098515],[112.00378442962275],[113.6321432098515],[112.00378442962275],['EMA cross_above None'],['EMA cross_below None'],113.6321432098515,113.6321432098515
2020-10-14,118.17222595214844,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[114.4416534931633],[112.39608541919976],[114.4416534931633],[112.39608541919976],['EMA cross_above None'],['EMA cross_below None'],114.4416534931633,114.4416534931633
2020-10-15,117.70416259765625,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[115.11993939479696],[112.76873964713194],[115.11993939479696],[112.76873964713194],['EMA cross_above None'],['EMA cross_below None'],115.11993939479696,115.11993939479696
2020-10-16,116.0562515258789,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[115.58979815895319],[113.08715403103673],[115.58979815895319],[113.08715403103673],['EMA cross_above None'],['EMA cross_below None'],115.58979815895319,115.58979815895319
