date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_STOCH,exit0_STOCH
2021-06-29,133.59007263183594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[59.21681459519053],[nan],[59.21681459519053],[133.59007263183594],['STOCH cross_above None'],['STOCH cross_below None'],59.21681459519053,59.21681459519053
2021-06-30,134.2073974609375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[63.34434224694232],[nan],[63.34434224694232],[134.2073974609375],['STOCH cross_above None'],['STOCH cross_below None'],63.34434224694232,63.34434224694232
2021-07-01,134.5111846923828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[70.01742587747835],[nan],[70.01742587747835],[134.5111846923828],['STOCH cross_above None'],['STOCH cross_below None'],70.01742587747835,70.01742587747835
2021-07-02,137.1471405029297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[72.0536426155178],[nan],[72.0536426155178],[137.1471405029297],['STOCH cross_above None'],['STOCH cross_below None'],72.0536426155178,72.0536426155178
2021-07-06,139.16571044921875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[72.97564489202045],[nan],[72.97564489202045],[139.16571044921875],['STOCH cross_above None'],['STOCH cross_below None'],72.97564489202045,72.97564489202045
2021-07-07,141.66445922851562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[73.37368907905721],[nan],[73.37368907905721],[141.66445922851562],['STOCH cross_above None'],['STOCH cross_below None'],73.37368907905721,73.37368907905721
2021-07-08,140.36122131347656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[75.86166654432516],[nan],[75.86166654432516],[140.36122131347656],['STOCH cross_above None'],['STOCH cross_below None'],75.86166654432516,75.86166654432516
2021-07-09,142.1936492919922,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[74.47465779780907],[nan],[74.47465779780907],[142.1936492919922],['STOCH cross_above None'],['STOCH cross_below None'],74.47465779780907,74.47465779780907
2021-07-12,141.59588623046875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[76.50746879238812],[nan],[76.50746879238812],[141.59588623046875],['STOCH cross_above None'],['STOCH cross_below None'],76.50746879238812,76.50746879238812
2021-07-13,142.71295166015625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[72.65220381000688],[nan],[72.65220381000688],[142.71295166015625],['STOCH cross_above None'],['STOCH cross_below None'],72.65220381000688,72.65220381000688
2021-07-14,146.1524200439453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.47868408106716],[nan],[71.47868408106716],[146.1524200439453],['STOCH cross_above None'],['STOCH cross_below None'],71.47868408106716,71.47868408106716
2021-07-15,145.49586486816406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.68958074646366],[nan],[71.68958074646366],[145.49586486816406],['STOCH cross_above None'],['STOCH cross_below None'],71.68958074646366,71.68958074646366
2021-07-16,143.44789123535156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[73.66784384721454],[nan],[73.66784384721454],[143.44789123535156],['STOCH cross_above None'],['STOCH cross_below None'],73.66784384721454,73.66784384721454
2021-07-19,139.58709716796875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.35153281416726],[nan],[71.35153281416726],[139.58709716796875],['STOCH cross_above None'],['STOCH cross_below None'],71.35153281416726,71.35153281416726
2021-07-20,143.21270751953125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[55.96992416685643],[nan],[55.96992416685643],[143.21270751953125],['STOCH cross_above None'],['STOCH cross_below None'],55.96992416685643,55.96992416685643
2021-07-21,142.47779846191406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[48.8160940990027],[nan],[48.8160940990027],[142.47779846191406],['STOCH cross_above None'],['STOCH cross_below None'],48.8160940990027,48.8160940990027
2021-07-22,143.8496551513672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[44.325290896326415],[nan],[44.325290896326415],[143.8496551513672],['STOCH cross_above None'],['STOCH cross_below None'],44.325290896326415,44.325290896326415
2021-07-23,145.5742950439453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[49.7683740823592],[nan],[49.7683740823592],[145.5742950439453],['STOCH cross_above None'],['STOCH cross_below None'],49.7683740823592,49.7683740823592
2021-07-26,145.9956512451172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[50.79986966227972],[nan],[50.79986966227972],[145.9956512451172],['STOCH cross_above None'],['STOCH cross_below None'],50.79986966227972,50.79986966227972
2021-07-27,143.82025146484375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[54.10166037968449],[nan],[54.10166037968449],[143.82025146484375],['STOCH cross_above None'],['STOCH cross_below None'],54.10166037968449,54.10166037968449
2021-07-28,142.06622314453125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[48.75888132270967],[nan],[48.75888132270967],[142.06622314453125],['STOCH cross_above None'],['STOCH cross_below None'],48.75888132270967,48.75888132270967
2021-07-29,142.71295166015625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[31.86743697802665],[nan],[31.86743697802665],[142.71295166015625],['STOCH cross_above None'],['STOCH cross_below None'],31.86743697802665,31.86743697802665
2021-07-30,142.92855834960938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[17.013938243442766],[nan],[17.013938243442766],[142.92855834960938],['STOCH cross_above None'],['STOCH cross_below None'],17.013938243442766,17.013938243442766
2021-08-02,142.59539794921875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[10.795270325966497],[nan],[10.795270325966497],[142.59539794921875],['STOCH cross_above None'],['STOCH cross_below None'],10.795270325966497,10.795270325966497
2021-08-03,144.3983917236328,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[12.912816097744155],[nan],[12.912816097744155],[144.3983917236328],['STOCH cross_above None'],['STOCH cross_below None'],12.912816097744155,12.912816097744155
2021-08-04,143.99661254882812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[19.657272652335987],[nan],[19.657272652335987],[143.99661254882812],['STOCH cross_above None'],['STOCH cross_below None'],19.657272652335987,19.657272652335987
2021-08-05,144.10446166992188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[24.125157977960168],[nan],[24.125157977960168],[144.10446166992188],['STOCH cross_above None'],['STOCH cross_below None'],24.125157977960168,24.125157977960168
2021-08-06,143.41748046875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[30.366777819513278],[nan],[30.366777819513278],[143.41748046875],['STOCH cross_above None'],['STOCH cross_below None'],30.366777819513278,30.366777819513278
2021-08-09,143.368408203125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[23.461121193024386],[nan],[23.461121193024386],[143.368408203125],['STOCH cross_above None'],['STOCH cross_below None'],23.461121193024386,23.461121193024386
2021-08-10,142.88754272460938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[17.74488273722493],[nan],[17.74488273722493],[142.88754272460938],['STOCH cross_above None'],['STOCH cross_below None'],17.74488273722493,17.74488273722493
2021-08-11,143.14268493652344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[9.389342163466301],[nan],[9.389342163466301],[143.14268493652344],['STOCH cross_above None'],['STOCH cross_below None'],9.389342163466301,9.389342163466301
2021-08-12,146.1162109375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[8.132848289998982],[nan],[8.132848289998982],[146.1162109375],['STOCH cross_above None'],['STOCH cross_below None'],8.132848289998982,8.132848289998982
2021-08-13,146.32235717773438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[20.69708932137191],[nan],[20.69708932137191],[146.32235717773438],['STOCH cross_above None'],['STOCH cross_below None'],20.69708932137191,20.69708932137191
2021-08-16,148.30467224121094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[37.38019560116416],[nan],[37.38019560116416],[148.30467224121094],['STOCH cross_above None'],['STOCH cross_below None'],37.38019560116416,37.38019560116416
2021-08-17,147.39202880859375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[56.83894604088863],[nan],[56.83894604088863],[147.39202880859375],['STOCH cross_above None'],['STOCH cross_below None'],56.83894604088863,56.83894604088863
2021-08-18,143.63339233398438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[54.93872669189435],[nan],[54.93872669189435],[143.63339233398438],['STOCH cross_above None'],['STOCH cross_below None'],54.93872669189435,54.93872669189435
2021-08-19,143.96705627441406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[34.567787999033236],[nan],[34.567787999033236],[143.96705627441406],['STOCH cross_above None'],['STOCH cross_below None'],34.567787999033236,34.567787999033236
2021-08-20,145.42930603027344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[9.879041685813865],[nan],[9.879041685813865],[145.42930603027344],['STOCH cross_above None'],['STOCH cross_below None'],9.879041685813865,9.879041685813865
2021-08-23,146.9209442138672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-0.2585496087614487],[nan],[-0.2585496087614487],[146.9209442138672],['STOCH cross_above None'],['STOCH cross_below None'],-0.2585496087614487,-0.2585496087614487
2021-08-24,146.83261108398438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[13.07943079133266],[nan],[13.07943079133266],[146.83261108398438],['STOCH cross_above None'],['STOCH cross_below None'],13.07943079133266,13.07943079133266
2021-08-25,145.59609985351562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[26.382855734165272],[nan],[26.382855734165272],[145.59609985351562],['STOCH cross_above None'],['STOCH cross_below None'],26.382855734165272,26.382855734165272
2021-08-26,144.79136657714844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[27.157201107361345],[nan],[27.157201107361345],[144.79136657714844],['STOCH cross_above None'],['STOCH cross_below None'],27.157201107361345,27.157201107361345
2021-08-27,145.83168029785156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[17.270572467279283],[nan],[17.270572467279283],[145.83168029785156],['STOCH cross_above None'],['STOCH cross_below None'],17.270572467279283,17.270572467279283
2021-08-30,150.26744079589844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[12.623720994811725],[nan],[12.623720994811725],[150.26744079589844],['STOCH cross_above None'],['STOCH cross_below None'],12.623720994811725,12.623720994811725
2021-08-31,149.00148010253906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[28.91968374134588],[nan],[28.91968374134588],[149.00148010253906],['STOCH cross_above None'],['STOCH cross_below None'],28.91968374134588,28.91968374134588
2021-09-01,149.66880798339844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[44.25768913203992],[nan],[44.25768913203992],[149.66880798339844],['STOCH cross_above None'],['STOCH cross_below None'],44.25768913203992,44.25768913203992
2021-09-02,150.78758239746094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[54.51555869688399],[nan],[54.51555869688399],[150.78758239746094],['STOCH cross_above None'],['STOCH cross_below None'],54.51555869688399,54.51555869688399
2021-09-03,151.4254608154297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[53.12959910248369],[nan],[53.12959910248369],[151.4254608154297],['STOCH cross_above None'],['STOCH cross_below None'],53.12959910248369,53.12959910248369
2021-09-07,153.77093505859375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[58.466471660816005],[nan],[58.466471660816005],[153.77093505859375],['STOCH cross_above None'],['STOCH cross_below None'],58.466471660816005,58.466471660816005
2021-09-08,152.22036743164062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[66.24499005205513],[nan],[66.24499005205513],[152.22036743164062],['STOCH cross_above None'],['STOCH cross_below None'],66.24499005205513,66.24499005205513
2021-09-09,151.19972229003906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[66.41446781923638],[nan],[66.41446781923638],[151.19972229003906],['STOCH cross_above None'],['STOCH cross_below None'],66.41446781923638,66.41446781923638
2021-09-10,146.19476318359375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[58.444562201485695],[nan],[58.444562201485695],[146.19476318359375],['STOCH cross_above None'],['STOCH cross_below None'],58.444562201485695,58.444562201485695
2021-09-13,146.76393127441406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[32.19564166686817],[nan],[32.19564166686817],[146.76393127441406],['STOCH cross_above None'],['STOCH cross_below None'],32.19564166686817,32.19564166686817
2021-09-14,145.36056518554688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[11.816328348538212],[nan],[11.816328348538212],[145.36056518554688],['STOCH cross_above None'],['STOCH cross_below None'],11.816328348538212,11.816328348538212
2021-09-15,146.253662109375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-6.937511581863046],[nan],[-6.937511581863046],[146.253662109375],['STOCH cross_above None'],['STOCH cross_below None'],-6.937511581863046,-6.937511581863046
2021-09-16,146.01809692382812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-5.263430232858306],[nan],[-5.263430232858306],[146.01809692382812],['STOCH cross_above None'],['STOCH cross_below None'],-5.263430232858306,-5.263430232858306
2021-09-17,143.33895874023438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-6.129404098999616],[nan],[-6.129404098999616],[143.33895874023438],['STOCH cross_above None'],['STOCH cross_below None'],-6.129404098999616,-6.129404098999616
2021-09-20,140.277099609375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-8.450709629512899],[nan],[-8.450709629512899],[140.277099609375],['STOCH cross_above None'],['STOCH cross_below None'],-8.450709629512899,-8.450709629512899
2021-09-21,140.75794982910156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-10.164470790983854],[nan],[-10.164470790983854],[140.75794982910156],['STOCH cross_above None'],['STOCH cross_below None'],-10.164470790983854,-10.164470790983854
2021-09-22,143.1328582763672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-10.154789171142363],[nan],[-10.154789171142363],[143.1328582763672],['STOCH cross_above None'],['STOCH cross_below None'],-10.154789171142363,-10.154789171142363
2021-09-23,144.09461975097656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[0.7460811257856838],[nan],[0.7460811257856838],[144.09461975097656],['STOCH cross_above None'],['STOCH cross_below None'],0.7460811257856838,0.7460811257856838
