date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_DEMA,exit0_DEMA
2020-04-06,63.695960998535156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[58.792272394100365],[57.89652187024086],[58.792272394100365],[57.89652187024086],['DEMA cross_above None'],['DEMA cross_below None'],58.792272394100365,58.792272394100365
2020-04-07,62.958213806152344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[60.229655765448726],[58.602062276809534],[60.229655765448726],[58.602062276809534],['DEMA cross_above None'],['DEMA cross_below None'],60.229655765448726,60.229655765448726
2020-04-08,64.56962585449219,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[61.062576313516914],[59.09198496675866],[61.062576313516914],[59.09198496675866],['DEMA cross_above None'],['DEMA cross_below None'],61.062576313516914,61.062576313516914
2020-04-09,65.0355453491211,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[62.21551512589427],[59.820420273553225],[62.21551512589427],[59.820420273553225],['DEMA cross_above None'],['DEMA cross_below None'],62.21551512589427,62.21551512589427
2020-04-13,66.31205749511719,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[63.21916195649024],[60.544310358920356],[63.21916195649024],[60.544310358920356],['DEMA cross_above None'],['DEMA cross_below None'],63.21916195649024,63.21916195649024
2020-04-14,69.6610107421875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[64.37305792912363],[61.40918616948278],[64.37305792912363],[61.40918616948278],['DEMA cross_above None'],['DEMA cross_below None'],64.37305792912363,64.37305792912363
2020-04-15,69.02518463134766,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[66.3166918293723],[62.769158760596596],[66.3166918293723],[62.769158760596596],['DEMA cross_above None'],['DEMA cross_below None'],66.3166918293723,66.3166918293723
2020-04-16,69.57365417480469,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[67.51816767348646],[63.82959282964708],[67.51816767348646],[63.82959282964708],['DEMA cross_above None'],['DEMA cross_below None'],67.51816767348646,67.51816767348646
2020-04-17,68.62963104248047,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[68.55359240855233],[64.84427906459173],[68.55359240855233],[64.84427906459173],['DEMA cross_above None'],['DEMA cross_below None'],68.55359240855233,68.55359240855233
2020-04-20,67.20510864257812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[68.96837526237363],[65.54654069876389],[68.96837526237363],[65.54654069876389],['DEMA cross_above None'],['DEMA cross_below None'],68.96837526237363,68.96837526237363
2020-04-21,65.12776947021484,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[68.76392516554601],[65.89095570855717],[68.76392516554601],[65.89095570855717],['DEMA cross_above None'],['DEMA cross_below None'],68.76392516554601,68.76392516554601
2020-04-22,67.00371551513672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[67.88880705951757],[65.80796998629502],[67.88880705951757],[65.80796998629502],['DEMA cross_above None'],['DEMA cross_below None'],67.88880705951757,67.88880705951757
2020-04-23,66.74402618408203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[67.83185767812387],[66.07417641666416],[67.83185767812387],[66.07417641666416],['DEMA cross_above None'],['DEMA cross_below None'],67.83185767812387,67.83185767812387
2020-04-24,68.67088317871094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[67.68051022533854],[66.25341344902873],[67.68051022533854],[66.25341344902873],['DEMA cross_above None'],['DEMA cross_below None'],67.68051022533854,67.68051022533854
2020-04-27,68.71939849853516,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[68.1852143571114],[66.75412904810841],[68.1852143571114],[66.75412904810841],['DEMA cross_above None'],['DEMA cross_below None'],68.1852143571114,68.1852143571114
2020-04-28,67.60552215576172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[68.55516743771446],[67.19019837549189],[68.55516743771446],[67.19019837549189],['DEMA cross_above None'],['DEMA cross_below None'],68.55516743771446,68.55516743771446
2020-04-29,69.82601928710938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[68.44002752086482],[67.35896871620783],[68.44002752086482],[67.35896871620783],['DEMA cross_above None'],['DEMA cross_below None'],68.44002752086482,68.44002752086482
2020-04-30,71.29907989501953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[69.06941207068857],[67.9021707054697],[69.06941207068857],[67.9021707054697],['DEMA cross_above None'],['DEMA cross_below None'],69.06941207068857,69.06941207068857
2020-05-01,70.15122985839844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[70.00270960554651],[68.63150440407038],[70.00270960554651],[68.63150440407038],['DEMA cross_above None'],['DEMA cross_below None'],70.00270960554651,70.00270960554651
2020-05-04,71.14378356933594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[70.29087968832788],[69.04450160186849],[70.29087968832788],[69.04450160186849],['DEMA cross_above None'],['DEMA cross_below None'],70.29087968832788,70.29087968832788
2020-05-05,72.21157836914062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[70.80728733975823],[69.57267211956972],[70.80728733975823],[69.57267211956972],['DEMA cross_above None'],['DEMA cross_below None'],70.80728733975823,70.80728733975823
2020-05-06,72.95658874511719,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.51709557675291],[70.21298410749165],[71.51709557675291],[70.21298410749165],['DEMA cross_above None'],['DEMA cross_below None'],71.51709557675291,71.51709557675291
2020-05-07,73.71131896972656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[72.26149899332465],[70.89041683938403],[72.26149899332465],[70.89041683938403],['DEMA cross_above None'],['DEMA cross_below None'],72.26149899332465,72.26149899332465
2020-05-08,75.46578979492188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[73.03229440434825],[71.60061258043807],[73.03229440434825],[71.60061258043807],['DEMA cross_above None'],['DEMA cross_below None'],73.03229440434825,73.03229440434825
2020-05-11,76.65325164794922,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[74.15071886354029],[72.51939070763375],[74.15071886354029],[72.51939070763375],['DEMA cross_above None'],['DEMA cross_below None'],74.15071886354029,74.15071886354029
2020-05-12,75.7772445678711,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[75.33543902090538],[73.51363435504639],[75.33543902090538],[73.51363435504639],['DEMA cross_above None'],['DEMA cross_below None'],75.33543902090538,75.33543902090538
2020-05-13,74.8623046875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[75.88249108744773],[74.19708074842808],[75.88249108744773],[74.19708074842808],['DEMA cross_above None'],['DEMA cross_below None'],75.88249108744773,75.88249108744773
2020-05-14,75.32223510742188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[75.94276080725582],[74.60490299980874],[75.94276080725582],[74.60490299980874],['DEMA cross_above None'],['DEMA cross_below None'],75.94276080725582,75.94276080725582
2020-05-15,74.87689971923828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[76.09943220909307],[75.02451268936188],[76.09943220909307],[75.02451268936188],['DEMA cross_above None'],['DEMA cross_below None'],76.09943220909307,76.09943220909307
2020-05-18,76.6410903930664,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[76.03140063566156],[75.28991667245992],[76.03140063566156],[75.28991667245992],['DEMA cross_above None'],['DEMA cross_below None'],76.03140063566156,76.03140063566156
2020-05-19,76.19822692871094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[76.53089704755808],[75.82346321212376],[76.53089704755808],[75.82346321212376],['DEMA cross_above None'],['DEMA cross_below None'],76.53089704755808,76.53089704755808
2020-05-20,77.68014526367188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[76.72251228864432],[76.18729934000126],[76.72251228864432],[76.18729934000126],['DEMA cross_above None'],['DEMA cross_below None'],76.72251228864432,76.72251228864432
2020-05-21,77.10101318359375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[77.32334225960868],[76.75406128856248],[77.32334225960868],[76.75406128856248],['DEMA cross_above None'],['DEMA cross_below None'],77.32334225960868,77.32334225960868
2020-05-22,77.59740447998047,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[77.54589727168505],[77.12135115914023],[77.54589727168505],[77.12135115914023],['DEMA cross_above None'],['DEMA cross_below None'],77.54589727168505,77.54589727168505
2020-05-26,77.07179260253906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[77.84426976326596],[77.51187631806839],[77.84426976326596],[77.51187631806839],['DEMA cross_above None'],['DEMA cross_below None'],77.84426976326596,77.84426976326596
2020-05-27,77.4075927734375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[77.86208989208623],[77.73698458297858],[77.86208989208623],[77.73698458297858],['DEMA cross_above None'],['DEMA cross_below None'],77.86208989208623,77.86208989208623
2020-05-28,77.4416732788086,0,[False],[True],NO_TRADE,Entry conditions not met: False,{},{},[77.9589018599556],[77.97613952488946],[77.9589018599556],[77.97613952488946],['DEMA cross_above None'],['DEMA cross_below None'],77.9589018599556,77.9589018599556
2020-05-29,77.3662338256836,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.01675106050263],[78.17293586832191],[78.01675106050263],[78.17293586832191],['DEMA cross_above None'],['DEMA cross_below None'],78.01675106050263,78.01675106050263
2020-06-01,78.31767272949219,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.0115270604409],[78.31371426598874],[78.0115270604409],[78.31371426598874],['DEMA cross_above None'],['DEMA cross_below None'],78.0115270604409,78.0115270604409
2020-06-02,78.68026733398438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.30122325224517],[78.59295733197783],[78.30122325224517],[78.59295733197783],['DEMA cross_above None'],['DEMA cross_below None'],78.30122325224517,78.30122325224517
2020-06-03,79.11338806152344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.61556187724368],[78.88482394597213],[78.61556187724368],[78.88482394597213],['DEMA cross_above None'],['DEMA cross_below None'],78.61556187724368,78.61556187724368
2020-06-04,78.43204498291016,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.97130633636272],[79.20045950018327],[78.97130633636272],[79.20045950018327],['DEMA cross_above None'],['DEMA cross_below None'],78.97130633636272,78.97130633636272
2020-06-05,80.66586303710938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.9889088565673],[79.33444748890552],[78.9889088565673],[79.33444748890552],['DEMA cross_above None'],['DEMA cross_below None'],78.9889088565673,78.9889088565673
2020-06-08,81.14280700683594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[79.7207358880542],[79.84117197471211],[79.7207358880542],[79.84117197471211],['DEMA cross_above None'],['DEMA cross_below None'],79.7207358880542,79.7207358880542
2020-06-09,83.70513916015625,0,[True],[False],BUY. Shares: 35,Entry conditions met: True,{},"{'order_size': 35, 'order_price': None, 'order_valid': None, 'order_status': 1}",[80.39954792884525],[80.3499742903672],[80.39954792884525],[80.3499742903672],['DEMA cross_above None'],['DEMA cross_below None'],80.39954792884525,80.39954792884525
2020-06-10,85.85867309570312,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[81.72558179453824],[81.23849025200661],[81.72558179453824],[81.23849025200661],['DEMA cross_above None'],['DEMA cross_below None'],81.72558179453824,81.72558179453824
2020-06-11,81.73654174804688,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[83.3906093152447],[82.37886116499568],[83.3906093152447],[82.37886116499568],['DEMA cross_above None'],['DEMA cross_below None'],83.3906093152447,83.3906093152447
2020-06-12,82.44223022460938,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[83.22411535154887],[82.59614606181971],[83.22411535154887],[82.59614606181971],['DEMA cross_above None'],['DEMA cross_below None'],83.22411535154887,83.22411535154887
2020-06-15,83.46177673339844,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[83.29677017459956],[82.89423338296115],[83.29677017459956],[82.89423338296115],['DEMA cross_above None'],['DEMA cross_below None'],83.29677017459956,83.29677017459956
2020-06-16,85.67372131347656,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[83.6541977879773],[83.31909785235294],[83.6541977879773],[83.31909785235294],['DEMA cross_above None'],['DEMA cross_below None'],83.6541977879773,83.6541977879773
2020-06-17,85.55448150634766,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[84.61832783482362],[84.06944332940706],[84.61832783482362],[84.06944332940706],['DEMA cross_above None'],['DEMA cross_below None'],84.61832783482362,84.61832783482362
2020-06-18,85.58856964111328,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.259208127584],[84.67659218333563],[85.259208127584],[84.67659218333563],['DEMA cross_above None'],['DEMA cross_below None'],85.259208127584,85.259208127584
2020-06-19,85.09944152832031,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.7092570748507],[85.1877471591667],[85.7092570748507],[85.1877471591667],['DEMA cross_above None'],['DEMA cross_below None'],85.7092570748507,85.7092570748507
2020-06-22,87.32598114013672,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.8448445994948],[85.52108046342832],[85.8448445994948],[85.52108046342832],['DEMA cross_above None'],['DEMA cross_below None'],85.8448445994948,85.8448445994948
2020-06-23,89.18993377685547,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[86.6470145307686],[86.19402816420683],[86.6470145307686],[86.19402816420683],['DEMA cross_above None'],['DEMA cross_below None'],86.6470145307686,86.6470145307686
2020-06-24,87.61554718017578,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[87.82263218646612],[87.09329832933666],[87.82263218646612],[87.09329832933666],['DEMA cross_above None'],['DEMA cross_below None'],87.82263218646612,87.82263218646612
2020-06-25,88.7786865234375,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[88.13435757990307],[87.56284967552165],[88.13435757990307],[87.56284967552165],['DEMA cross_above None'],['DEMA cross_below None'],88.13435757990307,88.13435757990307
2020-06-26,86.05088806152344,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[88.7103913732911],[88.15869995545891],[88.7103913732911],[88.15869995545891],['DEMA cross_above None'],['DEMA cross_below None'],88.7103913732911,88.7103913732911
2020-06-29,88.0340576171875,35,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[88.19650690542707],[88.15724421935039],[88.19650690542707],[88.15724421935039],['DEMA cross_above None'],['DEMA cross_below None'],88.19650690542707,88.19650690542707
2020-06-30,88.76895904541016,35,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -35, 'order_price': None, 'order_valid': None, 'order_status': 1}",[88.43716529347635],[88.49670594063528],[88.43716529347635],[88.49670594063528],['DEMA cross_above None'],['DEMA cross_below None'],88.43716529347635,88.43716529347635
2020-07-01,88.6010513305664,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[88.82788393691226],[88.90370639947399],[88.82788393691226],[88.90370639947399],['DEMA cross_above None'],['DEMA cross_below None'],88.82788393691226,88.82788393691226
2020-07-02,88.6010513305664,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[89.0319847795449],[89.20519292790257],[89.0319847795449],[89.20519292790257],['DEMA cross_above None'],['DEMA cross_below None'],89.0319847795449,89.0319847795449
2020-07-06,90.97114562988281,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[89.15436853539057],[89.44650828022318],[89.15436853539057],[89.44650828022318],['DEMA cross_above None'],['DEMA cross_below None'],89.15436853539057,89.15436853539057
2020-07-07,90.68888092041016,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[90.00150562114975],[90.06632814039192],[90.00150562114975],[90.06632814039192],['DEMA cross_above None'],['DEMA cross_below None'],90.00150562114975,90.00150562114975
2020-07-08,92.801025390625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[90.50734095670778],[90.53071150257124],[90.50734095670778],[90.53071150257124],['DEMA cross_above None'],['DEMA cross_below None'],90.50734095670778,90.50734095670778
2020-07-09,93.2000961303711,0,[True],[False],BUY. Shares: 34,Entry conditions met: True,{},"{'order_size': 34, 'order_price': None, 'order_valid': None, 'order_status': 1}",[91.550188897564],[91.29544308768526],[91.550188897564],[91.29544308768526],['DEMA cross_above None'],['DEMA cross_below None'],91.550188897564,91.550188897564
2020-07-10,93.36311340332031,34,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.42156789567505],[92.00749771493606],[92.42156789567505],[92.00749771493606],['DEMA cross_above None'],['DEMA cross_below None'],92.42156789567505,92.42156789567505
2020-07-13,92.93242645263672,34,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[93.08451419901183],[92.63077094834925],[93.08451419901183],[92.63077094834925],['DEMA cross_above None'],['DEMA cross_below None'],93.08451419901183,93.08451419901183
2020-07-14,94.47029876708984,34,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[93.39513873917853],[93.06949215249291],[93.39513873917853],[93.06949215249291],['DEMA cross_above None'],['DEMA cross_below None'],93.39513873917853,93.39513873917853
2020-07-15,95.1200180053711,34,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[94.09616874897573],[93.70636262200016],[94.09616874897573],[93.70636262200016],['DEMA cross_above None'],['DEMA cross_below None'],94.09616874897573,94.09616874897573
2020-07-16,93.9495620727539,34,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[94.79260445473837],[94.35249305994793],[94.79260445473837],[94.35249305994793],['DEMA cross_above None'],['DEMA cross_below None'],94.79260445473837,94.79260445473837
2020-07-17,93.75977325439453,34,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[94.88270948833024],[94.6760456977517],[94.88270948833024],[94.6760456977517],['DEMA cross_above None'],['DEMA cross_below None'],94.88270948833024,94.88270948833024
2020-07-20,95.73566436767578,34,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -34, 'order_price': None, 'order_valid': None, 'order_status': 1}",[94.84943978026628],[94.89988574826968],[94.84943978026628],[94.89988574826968],['DEMA cross_above None'],['DEMA cross_below None'],94.84943978026628,94.84943978026628
2020-07-21,94.41435241699219,0,[True],[False],BUY. Shares: 33,Entry conditions met: True,{},"{'order_size': 33, 'order_price': None, 'order_valid': None, 'order_status': 1}",[95.44433343377523],[95.43121703471863],[95.44433343377523],[95.43121703471863],['DEMA cross_above None'],['DEMA cross_below None'],95.44433343377523,95.44433343377523
2020-07-22,94.6795883178711,33,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -33, 'order_price': None, 'order_valid': None, 'order_status': 1}",[95.4154014638784],[95.62922934239484],[95.4154014638784],[95.62922934239484],['DEMA cross_above None'],['DEMA cross_below None'],95.4154014638784,95.4154014638784
2020-07-23,90.3701171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[95.45062254062191],[95.8284171143672],[95.45062254062191],[95.8284171143672],['DEMA cross_above None'],['DEMA cross_below None'],95.45062254062191,95.45062254062191
2020-07-24,90.14624786376953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[94.02409299607959],[95.19928736395075],[94.02409299607959],[95.19928736395075],['DEMA cross_above None'],['DEMA cross_below None'],94.02409299607959,94.02409299607959
2020-07-27,92.28271484375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[92.87434448953856],[94.59987224716033],[92.87434448953856],[94.59987224716033],['DEMA cross_above None'],['DEMA cross_below None'],92.87434448953856,92.87434448953856
2020-07-28,90.76676177978516,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[92.72076319752468],[94.45636658662414],[92.72076319752468],[94.45636658662414],['DEMA cross_above None'],['DEMA cross_below None'],92.72076319752468,92.72076319752468
2020-07-29,92.506591796875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[92.10233013449314],[94.04417521351245],[92.10233013449314],[94.04417521351245],['DEMA cross_above None'],['DEMA cross_below None'],92.10233013449314,92.10233013449314
2020-07-30,93.62594604492188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[92.21933715233781],[93.99264610226291],[92.21933715233781],[93.99264610226291],['DEMA cross_above None'],['DEMA cross_below None'],92.21933715233781,92.21933715233781
2020-07-31,103.42752075195312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[92.67719464775469],[94.14004318494119],[92.67719464775469],[94.14004318494119],['DEMA cross_above None'],['DEMA cross_below None'],92.67719464775469,92.67719464775469
2020-08-03,106.03365325927734,0,[True],[False],BUY. Shares: 29,Entry conditions met: True,{},"{'order_size': 29, 'order_price': None, 'order_valid': None, 'order_status': 1}",[96.25524796179343],[96.03410199412323],[96.25524796179343],[96.03410199412323],['DEMA cross_above None'],['DEMA cross_below None'],96.25524796179343,96.25524796179343
2020-08-04,106.74174499511719,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[99.74910506832848],[98.12439565791456],[99.74910506832848],[98.12439565791456],['DEMA cross_above None'],['DEMA cross_below None'],99.74910506832848,99.74910506832848
2020-08-05,107.128662109375,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[102.52980166193782],[100.03568904091073],[102.52980166193782],[100.03568904091073],['DEMA cross_above None'],['DEMA cross_below None'],102.52980166193782,102.52980166193782
2020-08-06,110.86629486083984,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[104.65840399239556],[101.7312774858519],[104.65840399239556],[101.7312774858519],['DEMA cross_above None'],['DEMA cross_below None'],104.65840399239556,104.65840399239556
2020-08-07,108.34567260742188,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[107.40057863118554],[103.84626067686109],[107.40057863118554],[103.84626067686109],['DEMA cross_above None'],['DEMA cross_below None'],107.40057863118554,107.40057863118554
2020-08-10,109.92044830322266,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[108.5175548338623],[105.18399148959757],[108.5175548338623],[105.18399148959757],['DEMA cross_above None'],['DEMA cross_below None'],108.5175548338623,108.5175548338623
2020-08-11,106.65142059326172,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[109.78018765487954],[106.59340102141896],[109.78018765487954],[106.59340102141896],['DEMA cross_above None'],['DEMA cross_below None'],109.78018765487954,109.78018765487954
2020-08-12,110.1959228515625,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[109.54938759452693],[107.18429175456603],[109.54938759452693],[107.18429175456603],['DEMA cross_above None'],['DEMA cross_below None'],109.54938759452693,109.54938759452693
2020-08-13,112.1461181640625,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[110.47082079649724],[108.30615173344343],[110.47082079649724],[108.30615173344343],['DEMA cross_above None'],['DEMA cross_below None'],110.47082079649724,110.47082079649724
2020-08-14,112.0461654663086,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[111.72325311120679],[109.59541740656641],[111.72325311120679],[109.59541740656641],['DEMA cross_above None'],['DEMA cross_below None'],111.72325311120679,111.72325311120679
2020-08-17,111.75363159179688,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[112.54259501032033],[110.65580628458696],[112.54259501032033],[110.65580628458696],['DEMA cross_above None'],['DEMA cross_below None'],112.54259501032033,112.54259501032033
2020-08-18,112.68484497070312,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[112.97796377620203],[111.48337796651748],[112.97796377620203],[111.48337796651748],['DEMA cross_above None'],['DEMA cross_below None'],112.97796377620203,112.97796377620203
2020-08-19,112.82623291015625,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[113.5367743254173],[112.33220214336677],[113.5367743254173],[112.33220214336677],['DEMA cross_above None'],['DEMA cross_below None'],113.5367743254173,113.5367743254173
2020-08-20,115.32981872558594,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[113.92943097538178],[113.05589179032415],[113.92943097538178],[113.05589179032415],['DEMA cross_above None'],['DEMA cross_below None'],113.92943097538178,113.92943097538178
2020-08-21,121.27303314208984,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[114.9834460911124],[114.10038202221827],[114.9834460911124],[114.10038202221827],['DEMA cross_above None'],['DEMA cross_below None'],114.9834460911124,114.9834460911124
2020-08-24,122.72349548339844,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[117.66517577352755],[116.04468105588619],[117.66517577352755],[116.04468105588619],['DEMA cross_above None'],['DEMA cross_below None'],117.66517577352755,117.66517577352755
2020-08-25,121.71668243408203,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[120.05914294214095],[117.94681789671075],[120.05914294214095],[117.94681789671075],['DEMA cross_above None'],['DEMA cross_below None'],120.05914294214095,120.05914294214095
2020-08-26,123.37193298339844,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[121.41696301528194],[119.36457995099443],[121.41696301528194],[119.36457995099443],['DEMA cross_above None'],['DEMA cross_below None'],121.41696301528194,121.41696301528194
2020-08-27,121.89708709716797,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[122.88301529273875],[120.84675808132111],[122.88301529273875],[120.84675808132111],['DEMA cross_above None'],['DEMA cross_below None'],122.88301529273875,122.88301529273875
2020-08-28,121.69963836669922,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.3930323984199],[121.81541870208713],[123.3930323984199],[121.81541870208713],['DEMA cross_above None'],['DEMA cross_below None'],123.3930323984199,123.3930323984199
2020-08-31,125.82674407958984,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.61972376318371],[122.57328096793599],[123.61972376318371],[122.57328096793599],['DEMA cross_above None'],['DEMA cross_below None'],123.61972376318371,123.61972376318371
2020-09-01,130.8387451171875,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[125.07233440347754],[123.93441966316898],[125.07233440347754],[123.93441966316898],['DEMA cross_above None'],['DEMA cross_below None'],125.07233440347754,125.07233440347754
2020-09-02,128.12799072265625,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[127.72654218919786],[125.9750102519504],[127.72654218919786],[125.9750102519504],['DEMA cross_above None'],['DEMA cross_below None'],127.72654218919786,127.72654218919786
2020-09-03,117.86993408203125,29,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.7100914997272],[127.19779435727588],[128.7100914997272],[127.19779435727588],['DEMA cross_above None'],['DEMA cross_below None'],128.7100914997272,128.7100914997272
2020-09-04,117.94795227050781,29,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -29, 'order_price': None, 'order_valid': None, 'order_status': 1}",[125.95816443707923],[126.34632341903102],[125.95816443707923],[126.34632341903102],['DEMA cross_above None'],['DEMA cross_below None'],125.95816443707923,125.95816443707923
2020-09-08,110.01065826416016,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[123.87437694984273],[125.58658393835923],[123.87437694984273],[125.58658393835923],['DEMA cross_above None'],['DEMA cross_below None'],123.87437694984273,123.87437694984273
2020-09-09,114.3985824584961,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[119.65963111978157],[123.45550910910357],[119.65963111978157],[123.45550910910357],['DEMA cross_above None'],['DEMA cross_below None'],119.65963111978157,119.65963111978157
2020-09-10,110.66395568847656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[117.9697688397485],[122.38507037623691],[117.9697688397485],[122.38507037623691],['DEMA cross_above None'],['DEMA cross_below None'],117.9697688397485,117.9697688397485
2020-09-11,109.2110595703125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[115.48589560827352],[120.75889242649228],[115.48589560827352],[120.75889242649228],['DEMA cross_above None'],['DEMA cross_below None'],115.48589560827352,115.48589560827352
2020-09-14,112.48741149902344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[113.18343828467664],[119.07258477056709],[113.18343828467664],[119.07258477056709],['DEMA cross_above None'],['DEMA cross_below None'],113.18343828467664,113.18343828467664
